835.345711	4.937937	881.520975
997.798999	54.057578	870.539865
756.142888	51.685152	992.351562
835.345711	4.937937	881.520975
72.328799	4.161609	923.069127
736.900809	2.209220	764.924660
835.345711	4.937937	881.520975
756.142888	51.685152	992.351562
432.873218	8.568615	996.041547
835.345711	4.937937	881.520975
736.900809	2.209220	764.924660
845.633002	2.622577	687.293839
835.345711	4.937937	881.520975
3.458079	64.341583	495.407996
6.004773	532.959837	843.909632
3.861987	831.322874	549.237552
6.004773	532.959837	843.909632
6.954181	698.096270	889.510871
3.861987	831.322874	549.237552
15.443869	939.878557	847.523263
2.827794	900.771812	288.751613
3.861987	831.322874	549.237552
6.954181	698.096270	889.510871
15.443869	939.878557	847.523263
3.861987	831.322874	549.237552
2.827794	900.771812	288.751613
3.458079	64.341583	495.407996
3.861987	831.322874	549.237552
273.731119	979.751991	937.826395
35.767449	953.273935	906.164021
299.775194	951.849879	994.509577
760.475228	984.751665	935.003987
273.731119	979.751991	937.826395
299.775194	951.849879	994.509577
745.008266	970.042086	958.753453
760.475228	984.751665	935.003987
299.775194	951.849879	994.509577
859.129825	958.779885	972.058571
745.008266	970.042086	958.753453
299.775194	951.849879	994.509577
743.811207	903.366340	983.595738
859.129825	958.779885	972.058571
299.775194	951.849879	994.509577
51.938819	157.807129	999.993571
142.888781	329.308529	999.241182
299.775194	951.849879	994.509577
142.888781	329.308529	999.241182
594.497271	657.200909	995.299946
299.775194	951.849879	994.509577
594.497271	657.200909	995.299946
743.811207	903.366340	983.595738
299.775194	951.849879	994.509577
975.484168	123.694960	131.244440
964.248392	179.218337	47.588196
991.750692	528.078714	69.888544
996.441605	336.502297	374.413099
975.484168	123.694960	131.244440
991.750692	528.078714	69.888544
995.298377	903.661910	750.232276
996.441605	336.502297	374.413099
991.750692	528.078714	69.888544
987.547072	995.736739	423.961718
995.298377	903.661910	750.232276
991.750692	528.078714	69.888544
976.797832	455.441614	13.904924
968.394704	508.798887	4.726513
991.750692	528.078714	69.888544
964.248392	179.218337	47.588196
976.797832	455.441614	13.904924
991.750692	528.078714	69.888544
532.218332	993.527716	59.163315
987.547072	995.736739	423.961718
907.309579	966.868389	186.572179
987.547072	995.736739	423.961718
889.553188	945.501631	56.022177
907.309579	966.868389	186.572179
889.553188	945.501631	56.022177
532.218332	993.527716	59.163315
907.309579	966.868389	186.572179
35.767449	953.273935	906.164021
6.954181	698.096270	889.510871
22.170469	130.979425	999.651690
3.458079	64.341583	495.407996
18.932900	61.760554	812.188587
22.170469	130.979425	999.651690
18.932900	61.760554	812.188587
72.328799	4.161609	923.069127
22.170469	130.979425	999.651690
325.518224	94.922967	998.141859
51.938819	157.807129	999.993571
22.170469	130.979425	999.651690
432.873218	8.568615	996.041547
325.518224	94.922967	998.141859
22.170469	130.979425	999.651690
6.004773	532.959837	843.909632
3.458079	64.341583	495.407996
22.170469	130.979425	999.651690
72.328799	4.161609	923.069127
432.873218	8.568615	996.041547
22.170469	130.979425	999.651690
6.954181	698.096270	889.510871
6.004773	532.959837	843.909632
22.170469	130.979425	999.651690
841.039950	995.620490	909.685542
987.547072	995.736739	423.961718
864.015877	997.874587	485.256562
987.547072	995.736739	423.961718
356.383024	997.969895	35.666438
864.015877	997.874587	485.256562
507.555002	997.052377	748.550676
841.039950	995.620490	909.685542
864.015877	997.874587	485.256562
108.808802	998.924518	218.256905
507.555002	997.052377	748.550676
864.015877	997.874587	485.256562
356.383024	997.969895	35.666438
108.808802	998.924518	218.256905
864.015877	997.874587	485.256562
975.484168	123.694960	131.244440
997.798999	54.057578	870.539865
948.205921	30.426160	147.407220
964.248392	179.218337	47.588196
975.484168	123.694960	131.244440
948.205921	30.426160	147.407220
567.831086	1.125480	5.709142
867.197347	62.673949	47.182606
948.205921	30.426160	147.407220
867.197347	62.673949	47.182606
964.248392	179.218337	47.588196
948.205921	30.426160	147.407220
997.798999	54.057578	870.539865
845.633002	2.622577	687.293839
948.205921	30.426160	147.407220
845.633002	2.622577	687.293839
567.831086	1.125480	5.709142
948.205921	30.426160	147.407220
996.441605	336.502297	374.413099
997.798999	54.057578	870.539865
975.484168	123.694960	131.244440
96.681390	981.108590	845.272995
35.767449	953.273935	906.164021
273.731119	979.751991	937.826395
760.475228	984.751665	935.003987
841.039950	995.620490	909.685542
273.731119	979.751991	937.826395
841.039950	995.620490	909.685542
96.681390	981.108590	845.272995
273.731119	979.751991	937.826395
15.443869	939.878557	847.523263
35.767449	953.273935	906.164021
52.167408	978.167350	806.693063
35.767449	953.273935	906.164021
96.681390	981.108590	845.272995
52.167408	978.167350	806.693063
2.827794	900.771812	288.751613
15.443869	939.878557	847.523263
52.167408	978.167350	806.693063
108.808802	998.924518	218.256905
2.827794	900.771812	288.751613
52.167408	978.167350	806.693063
96.681390	981.108590	845.272995
108.808802	998.924518	218.256905
52.167408	978.167350	806.693063
997.798999	54.057578	870.539865
996.441605	336.502297	374.413099
995.298377	903.661910	750.232276
992.228461	576.971113	877.613778
997.798999	54.057578	870.539865
995.298377	903.661910	750.232276
15.443869	939.878557	847.523263
6.954181	698.096270	889.510871
35.767449	953.273935	906.164021
897.883112	899.520939	39.717014
189.750982	984.363203	3.578574
714.091250	943.314899	36.488853
889.553188	945.501631	56.022177
897.883112	899.520939	39.717014
714.091250	943.314899	36.488853
189.750982	984.363203	3.578574
889.553188	945.501631	56.022177
714.091250	943.314899	36.488853
949.576075	321.171505	969.307777
873.271343	831.037541	979.434129
907.283863	500.065006	975.934018
864.873092	327.626021	985.946323
949.576075	321.171505	969.307777
907.283863	500.065006	975.934018
873.271343	831.037541	979.434129
864.873092	327.626021	985.946323
907.283863	500.065006	975.934018
20.023049	457.701737	63.095838
43.891283	728.295674	46.512669
149.198525	559.334676	0.405591
43.891283	728.295674	46.512669
189.750982	984.363203	3.578574
149.198525	559.334676	0.405591
567.831086	1.125480	5.709142
88.528303	20.508352	53.073332
149.198525	559.334676	0.405591
88.528303	20.508352	53.073332
20.023049	457.701737	63.095838
149.198525	559.334676	0.405591
873.271343	831.037541	979.434129
952.069724	759.590169	954.232091
859.129825	958.779885	972.058571
841.039950	995.620490	909.685542
760.475228	984.751665	935.003987
859.129825	958.779885	972.058571
952.069724	759.590169	954.232091
952.662252	948.910824	899.086128
859.129825	958.779885	972.058571
760.475228	984.751665	935.003987
745.008266	970.042086	958.753453
859.129825	958.779885	972.058571
743.811207	903.366340	983.595738
873.271343	831.037541	979.434129
859.129825	958.779885	972.058571
984.927390	296.440334	908.108590
952.069724	759.590169	954.232091
949.576075	321.171505	969.307777
997.798999	54.057578	870.539865
984.927390	296.440334	908.108590
949.576075	321.171505	969.307777
952.069724	759.590169	954.232091
873.271343	831.037541	979.434129
949.576075	321.171505	969.307777
756.142888	51.685152	992.351562
997.798999	54.057578	870.539865
949.576075	321.171505	969.307777
864.873092	327.626021	985.946323
756.142888	51.685152	992.351562
949.576075	321.171505	969.307777
532.218332	993.527716	59.163315
356.383024	997.969895	35.666438
987.547072	995.736739	423.961718
950.252374	920.128254	147.660015
889.553188	945.501631	56.022177
987.547072	995.736739	423.961718
114.199171	0.046878	154.926651
736.900809	2.209220	764.924660
97.518493	2.113048	566.801060
736.900809	2.209220	764.924660
72.328799	4.161609	923.069127
97.518493	2.113048	566.801060
72.328799	4.161609	923.069127
114.199171	0.046878	154.926651
97.518493	2.113048	566.801060
5.434890	649.786549	126.221881
43.891283	728.295674	46.512669
25.354931	595.484266	64.587572
43.891283	728.295674	46.512669
20.023049	457.701737	63.095838
25.354931	595.484266	64.587572
20.023049	457.701737	63.095838
5.434890	649.786549	126.221881
25.354931	595.484266	64.587572
867.197347	62.673949	47.182606
567.831086	1.125480	5.709142
964.248392	179.218337	47.588196
968.394704	508.798887	4.726513
976.797832	455.441614	13.904924
964.248392	179.218337	47.588196
567.831086	1.125480	5.709142
968.394704	508.798887	4.726513
964.248392	179.218337	47.588196
3.458079	64.341583	495.407996
23.863199	5.076203	487.254163
18.932900	61.760554	812.188587
23.863199	5.076203	487.254163
72.328799	4.161609	923.069127
18.932900	61.760554	812.188587
142.888781	329.308529	999.241182
51.938819	157.807129	999.993571
325.518224	94.922967	998.141859
432.873218	8.568615	996.041547
756.142888	51.685152	992.351562
325.518224	94.922967	998.141859
756.142888	51.685152	992.351562
594.497271	657.200909	995.299946
325.518224	94.922967	998.141859
594.497271	657.200909	995.299946
142.888781	329.308529	999.241182
325.518224	94.922967	998.141859
18.555830	17.519782	204.185664
23.863199	5.076203	487.254163
3.458079	64.341583	495.407996
13.866257	160.824423	119.989321
18.555830	17.519782	204.185664
3.458079	64.341583	495.407996
2.827794	900.771812	288.751613
5.843192	268.684228	191.630310
3.458079	64.341583	495.407996
5.843192	268.684228	191.630310
13.866257	160.824423	119.989321
3.458079	64.341583	495.407996
88.528303	20.508352	53.073332
114.199171	0.046878	154.926651
18.555830	17.519782	204.185664
114.199171	0.046878	154.926651
23.863199	5.076203	487.254163
18.555830	17.519782	204.185664
13.866257	160.824423	119.989321
88.528303	20.508352	53.073332
18.555830	17.519782	204.185664
736.900809	2.209220	764.924660
567.831086	1.125480	5.709142
845.633002	2.622577	687.293839
507.555002	997.052377	748.550676
96.681390	981.108590	845.272995
841.039950	995.620490	909.685542
207.256669	994.195973	536.114573
96.681390	981.108590	845.272995
507.555002	997.052377	748.550676
108.808802	998.924518	218.256905
207.256669	994.195973	536.114573
507.555002	997.052377	748.550676
992.228461	576.971113	877.613778
952.069724	759.590169	954.232091
984.927390	296.440334	908.108590
997.798999	54.057578	870.539865
992.228461	576.971113	877.613778
984.927390	296.440334	908.108590
864.873092	327.626021	985.946323
594.497271	657.200909	995.299946
756.142888	51.685152	992.351562
889.553188	945.501631	56.022177
356.383024	997.969895	35.666438
532.218332	993.527716	59.163315
114.199171	0.046878	154.926651
567.831086	1.125480	5.709142
736.900809	2.209220	764.924660
5.434890	649.786549	126.221881
11.680694	886.344330	176.700333
43.891283	728.295674	46.512669
11.680694	886.344330	176.700333
189.750982	984.363203	3.578574
43.891283	728.295674	46.512669
873.271343	831.037541	979.434129
594.497271	657.200909	995.299946
864.873092	327.626021	985.946323
88.528303	20.508352	53.073332
567.831086	1.125480	5.709142
114.199171	0.046878	154.926651
72.328799	4.161609	923.069127
23.863199	5.076203	487.254163
114.199171	0.046878	154.926651
2.827794	900.771812	288.751613
108.808802	998.924518	218.256905
11.680694	886.344330	176.700333
5.434890	649.786549	126.221881
2.827794	900.771812	288.751613
11.680694	886.344330	176.700333
108.808802	998.924518	218.256905
189.750982	984.363203	3.578574
11.680694	886.344330	176.700333
189.750982	984.363203	3.578574
897.883112	899.520939	39.717014
968.394704	508.798887	4.726513
889.553188	945.501631	56.022177
950.252374	920.128254	147.660015
897.883112	899.520939	39.717014
13.866257	160.824423	119.989321
20.023049	457.701737	63.095838
88.528303	20.508352	53.073332
2.827794	900.771812	288.751613
5.434890	649.786549	126.221881
5.843192	268.684228	191.630310
5.434890	649.786549	126.221881
13.866257	160.824423	119.989321
5.843192	268.684228	191.630310
108.808802	998.924518	218.256905
96.681390	981.108590	845.272995
207.256669	994.195973	536.114573
20.023049	457.701737	63.095838
13.866257	160.824423	119.989321
5.434890	649.786549	126.221881
189.750982	984.363203	3.578574
356.383024	997.969895	35.666438
889.553188	945.501631	56.022177
189.750982	984.363203	3.578574
108.808802	998.924518	218.256905
356.383024	997.969895	35.666438
873.271343	831.037541	979.434129
743.811207	903.366340	983.595738
594.497271	657.200909	995.299946
